age,height,weight,40_yard,vertical,broad_jump,combine_invite,has_college_stats,age_estimated,conference_tier,ras_score,ras_drills_used,ras_reliable,speed_score,college_sp_plus,college_sp_offense,college_sp_defense,college_sos,years_in_college,is_underclassman,height_z,weight_z,size_score,positional_value_prior,positional_value_adjusted,position_historical_round_avg,position_historical_round_std,def_pd,def_qb_hur,def_sacks,def_solo,def_tfl,def_tot,defensive_td
23.0,78.0,314.0,,,,1,0,0,3,2.6068793137156976,2,0,,24.1,36.6,10.8,21.0,5.0,0.0,0.7890457786959345,-0.0512657863657145,0.36888999616511,3,0.588235294117647,3.989189189189189,2.0955158885135967,,,,,,,
22.0,73.0,227.0,4.62,32.0,116.0,1,1,0,3,4.15276495385932,4,1,99.65244314860516,30.3,42.9,14.2,9.0,5.0,0.0,-0.3581317886909173,-0.2216608903377234,-0.2898963395143203,5,0.3424657534246575,4.166666666666667,1.8347152500215944,0.0,1.0,2.5,43.0,7.0,89.0,0.0
23.0,75.0,317.0,,,,1,0,0,1,,0,0,,,,,,5.0,0.0,-1.247388547203139,0.1986549221671331,-0.5243668125180029,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
22.0,74.0,213.0,4.57,37.0,120.0,1,1,0,3,6.286823035793878,5,1,97.6663143137112,3.0,23.0,19.8,25.0,5.0,0.0,0.098339466566765,-0.5497627147573895,-0.2257116240953122,4,0.2857142857142857,4.633333333333334,1.884296874869689,6.0,0.0,0.0,51.0,1.0,71.0,0.0
22.0,74.0,205.0,4.48,41.5,134.0,1,1,0,3,6.609587017511247,6,1,101.78219224452371,-9.8,20.2,30.3,21.0,5.0,0.0,0.098339466566765,-0.7372494715686273,-0.3194550025009311,4,0.2721088435374149,4.25,1.923743070572264,8.0,0.0,1.0,43.0,3.0,54.0,0.0
24.0,76.0,315.0,5.22,24.5,102.0,1,0,0,3,3.0239601105449685,5,1,84.85130721894812,-2.5,21.6,24.1,60.0,5.0,0.0,-0.5685771052367812,0.032041116478568,-0.2682679943791066,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
23.0,,,,,,0,0,0,1,,0,0,,,,,,5.0,0.0,,,,7,0.4794520547945205,4.191304347826087,1.959661858470061,,,,,,,
22.0,77.0,264.0,4.58,34.0,125.0,1,1,0,1,5.136994417119778,6,1,119.9974481560852,10.3,30.5,21.4,33.0,5.0,0.0,1.467753232339812,0.6454653599142512,1.0566092961270317,6,0.410958904109589,3.8472222222222223,2.0872498397613364,0.0,6.0,10.5,23.0,13.5,44.0,0.0
22.0,,,,,,0,1,0,1,,0,0,,,,,,5.0,0.0,,,,5,0.3401360544217687,4.166666666666667,1.8347152500215944,0.0,4.0,3.0,54.0,6.5,107.0,0.0
22.0,76.0,268.0,4.76,36.5,122.0,1,1,0,3,4.651248465605706,4,1,104.4087698260286,8.1,26.0,18.3,12.0,5.0,0.0,1.0112819770821295,0.7392087383198701,0.875245357701,6,0.410958904109589,3.8472222222222223,2.0872498397613364,0.0,4.0,7.0,24.0,13.0,39.0,0.0
22.0,,,,,,0,1,0,2,,0,0,,-34.6,15.3,49.3,127.0,5.0,0.0,,,,7,0.5,4.191304347826087,1.959661858470061,9.0,0.0,0.0,29.0,3.0,42.0,2.0
22.0,76.0,238.0,4.39,39.0,132.0,1,1,0,3,7.920418388755743,3,1,128.1589296827838,28.1,43.5,14.6,49.0,5.0,0.0,1.0112819770821295,0.0361334002777284,0.5237076886799291,5,0.3571428571428571,4.166666666666667,1.8347152500215944,6.0,5.0,7.0,58.0,14.5,93.0,0.0
23.0,77.0,266.0,4.7,31.5,117.0,1,1,0,3,3.639886257967757,3,1,109.02352018502847,16.8,41.1,25.6,40.0,5.0,0.0,1.467753232339812,0.6923370491170606,1.0800451407284364,9,0.625,3.966666666666667,1.9700843872781693,4.0,3.0,8.0,18.0,11.5,38.0,0.0
23.0,78.0,274.0,5.08,28.5,112.0,1,1,0,3,2.3784729487133305,6,1,82.28595414348742,26.5,38.7,12.2,48.0,5.0,0.0,1.9242244875974943,0.8798238059282985,1.4020241467628964,9,0.6122448979591836,3.966666666666667,1.9700843872781693,0.0,3.0,2.0,9.0,2.5,13.0,0.0
21.0,,,,36.0,,1,1,0,3,8.181353465662104,2,0,,-2.4,27.5,29.7,26.0,4.0,0.0,,,,4,0.2721088435374149,4.25,1.923743070572264,0.0,0.0,0.0,6.0,0.0,10.0,0.0
21.0,78.0,342.0,,,,1,1,0,3,,0,0,,23.1,36.8,15.6,5.0,4.0,0.0,0.7890457786959345,2.281327493274197,1.535186635985066,3,0.4615384615384615,3.989189189189189,2.0955158885135967,1.0,4.0,1.5,2.0,1.5,7.0,0.0
24.0,73.0,235.0,,,,1,1,0,1,4.652603237084129,1,0,,20.1,36.3,16.7,48.0,5.0,0.0,-0.3581317886909173,-0.0341741335264856,-0.1961529611087014,5,0.3703703703703703,4.166666666666667,1.8347152500215944,4.0,6.0,2.5,40.0,7.5,75.0,0.0
23.0,75.0,309.0,5.15,27.5,,1,0,0,1,0.0,2,0,87.8535992979033,-4.1,25.5,31.2,2.0,5.0,0.0,0.5548107218244475,1.7000783669774635,1.1274445444009555,6,0.4285714285714285,4.179775280898877,1.8742380133658745,,,,,,,
22.0,76.0,209.0,,,,1,1,0,1,,0,0,,,,,,5.0,0.0,1.0112819770821295,-0.6435060931630084,0.1838879419595606,4,0.273972602739726,4.557692307692308,1.8933678007611927,3.0,0.0,0.0,33.0,0.5,58.0,0.0
22.0,76.0,265.0,,,,1,0,0,2,,0,0,,2.3,27.2,23.9,121.0,5.0,0.0,1.0112819770821295,0.6689012045156559,0.8400915907988928,9,0.6428571428571429,3.966666666666667,1.9700843872781693,,,,,,,
22.0,74.0,195.0,4.36,39.5,128.0,1,1,0,3,7.722650691903437,3,1,107.9241532482135,15.6,33.1,17.1,25.0,5.0,0.0,0.098339466566765,-0.9716079175826744,-0.4366342255079547,4,0.2777777777777778,4.557692307692308,1.8933678007611927,1.0,0.0,0.0,41.0,4.5,53.0,1.0
23.0,,,,,,0,1,0,3,,0,0,,10.1,38.0,29.2,45.0,5.0,0.0,,,,4,0.2777777777777778,4.25,1.923743070572264,5.0,0.0,0.0,42.0,2.0,54.0,1.0
23.0,75.0,311.0,5.13,30.0,108.0,1,0,0,1,4.1619074366042526,5,1,89.80921994190105,-14.2,15.0,28.6,100.0,5.0,0.0,-1.247388547203139,-0.3011864948985622,-0.7742875210508506,3,0.5084745762711864,3.989189189189189,2.0955158885135967,,,,,,,
23.0,,,,,,0,1,0,3,,0,0,,6.0,33.8,28.3,10.0,5.0,0.0,,,,4,0.2721088435374149,4.557692307692308,1.8933678007611927,4.0,2.0,3.0,30.0,6.0,63.0,0.0
23.0,75.0,264.0,4.64,33.0,127.0,1,1,0,3,6.013396732116003,4,1,113.91003893784792,24.0,37.8,15.5,17.0,5.0,0.0,0.5548107218244475,0.6454653599142512,0.6001380408693493,9,0.6428571428571429,3.966666666666667,1.9700843872781693,0.0,1.0,3.0,7.0,7.0,13.0,0.0
23.0,75.0,232.0,,,,1,1,0,3,,0,0,,6.0,33.8,28.3,10.0,5.0,0.0,0.5548107218244475,-0.1044816673306998,0.2251645272468738,5,0.3401360544217687,4.166666666666667,1.8347152500215944,5.0,4.0,1.0,37.0,6.5,58.0,1.0
22.0,76.0,314.0,5.28,29.5,105.0,1,0,0,3,3.60095090068644,6,1,80.80234291533752,-4.2,28.4,32.3,23.0,5.0,0.0,-0.5685771052367812,-0.0512657863657145,-0.3099214458012478,3,0.5357142857142857,3.989189189189189,2.0955158885135967,,,,,,,
23.0,77.0,249.0,4.65,37.5,128.0,1,1,0,3,6.668533986818254,5,1,106.5166578457559,12.7,16.0,5.1,21.0,5.0,0.0,1.467753232339812,0.2939276908931804,0.8808404616164962,5,0.3424657534246575,4.166666666666667,1.8347152500215944,1.0,4.0,0.0,51.0,2.5,115.0,0.0
24.0,71.0,171.0,4.51,,,1,1,0,3,6.2823518987838165,1,0,82.66467041439606,-12.6,19.2,32.3,71.0,5.0,0.0,-1.271074299206282,-1.5340681880163878,-1.402571243611335,4,0.2777777777777778,4.25,1.923743070572264,6.0,0.0,1.0,35.0,2.5,41.0,1.0
24.0,74.0,231.0,,,,1,1,0,1,,0,0,,23.9,38.6,14.1,58.0,5.0,0.0,0.098339466566765,-0.1279175119321045,-0.0147890226826697,5,0.3571428571428571,4.166666666666667,1.8347152500215944,1.0,3.0,1.0,37.0,3.0,64.0,0.0
23.0,76.0,260.0,,,,1,0,0,2,,0,0,,2.3,27.2,23.9,121.0,5.0,0.0,1.0112819770821295,0.5517219815086323,0.781501979295381,9,0.6428571428571429,3.966666666666667,1.9700843872781693,,,,,,,
21.0,75.0,328.0,,32.0,104.0,1,0,0,3,4.92876359004403,2,0,,26.2,45.0,18.2,52.0,4.0,0.0,-1.247388547203139,1.1150308534542417,-0.0661788468744487,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
22.0,75.0,311.0,5.01,28.5,108.0,1,1,0,2,5.435167872937663,3,1,98.7278049323534,,,,,5.0,0.0,-1.247388547203139,-0.3011864948985622,-0.7742875210508506,3,0.588235294117647,3.989189189189189,2.0955158885135967,0.0,0.0,0.0,1.0,0.0,1.0,0.0
23.0,75.0,308.0,5.09,29.5,108.0,1,0,0,3,5.21599613854116,3,1,91.7718703321263,9.4,27.3,19.5,49.0,5.0,0.0,-1.247388547203139,-0.55110720343141,-0.8992478753172745,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
21.0,70.0,191.0,4.35,37.5,129.0,1,1,0,3,5.89942650229996,4,1,106.68573045714054,4.9,32.4,26.5,37.0,4.0,0.0,-1.7275455544639642,-1.0653512959882934,-1.3964484252261289,7,0.5,4.191304347826087,1.959661858470061,7.0,4.0,0.0,40.0,2.5,50.0,0.0
21.0,75.0,229.0,4.66,39.0,126.0,1,1,0,3,5.633718812163585,5,1,97.1229379478299,33.1,48.9,17.7,3.0,4.0,0.0,0.5548107218244475,-0.174789201134914,0.1900107603447667,5,0.3571428571428571,4.166666666666667,1.8347152500215944,1.0,3.0,1.0,45.0,7.0,97.0,0.0
24.0,76.0,301.0,4.97,29.5,105.0,1,1,0,3,1.2636061858979843,4,1,98.6667757137991,0.5,24.7,24.9,31.0,5.0,0.0,1.0112819770821295,1.5125916101662258,1.261936793624178,6,0.4444444444444444,4.179775280898877,1.8742380133658745,2.0,2.0,2.5,10.0,3.5,35.0,0.0
23.0,,,,,,0,1,0,3,,0,0,,9.6,30.7,23.1,56.0,5.0,0.0,,,,4,0.2962962962962963,4.25,1.923743070572264,4.0,1.0,1.0,25.0,3.0,33.0,0.0
22.0,74.0,211.0,,37.5,122.0,1,1,0,3,5.466353775545002,5,1,,16.4,40.3,24.7,11.0,5.0,0.0,0.098339466566765,-0.596634403960199,-0.2491474686967169,4,0.2962962962962963,4.25,1.923743070572264,4.0,1.0,2.5,47.0,6.0,76.0,1.0
22.0,77.0,260.0,4.56,36.0,125.0,1,1,0,3,5.722529420736666,4,1,120.26630634081982,12.8,32.6,20.2,32.0,5.0,0.0,1.467753232339812,0.5517219815086323,1.0097376069242223,6,0.4081632653061224,3.8472222222222223,2.0872498397613364,3.0,5.0,7.0,21.0,15.5,45.0,0.0
23.0,78.0,306.0,5.1,31.5,113.0,1,0,0,3,6.487131033378946,3,1,90.4629441165163,11.2,33.8,24.2,18.0,5.0,0.0,0.7890457786959345,-0.717721009119975,0.0356623847879797,3,0.5660377358490566,3.989189189189189,2.0955158885135967,,,,,,,
23.0,71.0,194.0,4.39,35.0,123.0,1,1,0,3,6.1276749338255065,3,1,104.4656821784036,24.1,36.6,10.8,21.0,5.0,0.0,-1.271074299206282,-0.9950437621840792,-1.1330590306951809,7,0.5,4.191304347826087,1.959661858470061,8.0,1.0,1.0,32.0,2.0,47.0,0.0
23.0,75.0,305.0,5.15,26.0,102.0,1,0,0,2,3.338740793568504,4,1,86.71633587657122,8.1,17.7,11.2,92.0,5.0,0.0,-1.247388547203139,-0.8010279119642576,-1.0242082295836985,3,0.5660377358490566,3.989189189189189,2.0955158885135967,,,,,,,
23.0,73.0,193.0,4.56,,,1,0,0,3,5.743862008547389,1,0,89.27460432222395,32.0,41.4,10.3,3.0,5.0,0.0,-0.3581317886909173,-1.018479606785484,-0.6883056977382006,1,0.0694444444444444,5.833333333333333,1.19341628287971,,,,,,,
23.0,73.0,209.0,,,,1,1,0,3,,0,0,,32.0,38.0,7.6,28.0,5.0,0.0,-0.3581317886909173,-0.6435060931630084,-0.5008189409269629,1,0.0684931506849315,5.384615384615385,1.12089707663561,0.0,0.0,0.0,1.0,0.0,3.0,0.0
23.0,,,,,,0,0,0,1,,0,0,,32.0,38.0,7.6,28.0,5.0,0.0,,,,3,0.5660377358490566,3.989189189189189,2.0955158885135967,,,,,,,
23.0,71.0,188.0,4.3,40.5,133.0,1,1,0,3,6.933925634560544,4,1,109.98007781090506,11.2,33.8,24.2,18.0,5.0,0.0,-1.271074299206282,-1.1356588297925074,-1.2033665644993947,4,0.273972602739726,4.25,1.923743070572264,10.0,0.0,0.0,26.0,1.5,39.0,0.0
22.0,75.0,314.0,,,,1,1,0,3,,0,0,,35.3,37.2,3.7,8.0,5.0,0.0,0.5548107218244475,1.8172575899844872,1.1860341559044674,6,0.410958904109589,3.8472222222222223,2.0872498397613364,1.0,1.0,3.0,12.0,6.0,26.0,0.0
22.0,74.0,220.0,4.64,30.5,112.0,1,1,0,3,3.122942951577353,3,1,94.9250324482066,7.7,31.6,22.4,17.0,5.0,0.0,0.098339466566765,-0.3857118025475565,-0.1436861679903957,4,0.273972602739726,4.557692307692308,1.8933678007611927,5.0,1.0,1.0,34.0,5.0,48.0,0.0
21.0,,,,,,0,0,0,3,,0,0,,10.7,33.0,22.2,56.0,4.0,0.0,,,,3,0.5357142857142857,3.989189189189189,2.0955158885135967,,,,,,,
23.0,74.0,241.0,,,,1,1,0,3,,0,0,,9.5,27.9,17.8,22.0,5.0,0.0,0.098339466566765,0.1064409340819426,0.1023902003243538,9,0.6428571428571429,3.966666666666667,1.9700843872781693,1.0,2.0,8.0,40.0,13.5,56.0,0.0
23.0,71.0,198.0,,35.0,,1,1,0,3,5.853825781536482,4,1,,15.6,33.1,17.1,25.0,5.0,0.0,-1.271074299206282,-0.9013003837784604,-1.086187341492371,4,0.2777777777777778,4.557692307692308,1.8933678007611927,7.0,3.0,2.5,54.0,17.5,70.0,0.0
22.0,78.0,319.0,5.29,,108.0,1,0,0,3,3.518121380992673,2,0,81.47005145072451,21.6,44.2,24.3,55.0,5.0,0.0,0.7890457786959345,0.3652687278556983,0.5771572532758165,3,0.588235294117647,3.989189189189189,2.0955158885135967,,,,,,,
21.0,73.0,243.0,,,,1,1,0,3,,0,0,,24.3,37.3,14.9,1.0,4.0,0.0,-0.3581317886909173,0.1533126232847521,-0.1024095827030825,9,0.6428571428571429,3.966666666666667,1.9700843872781693,1.0,6.0,6.5,36.0,10.5,58.0,0.0
23.0,73.0,197.0,4.39,34.5,,1,1,0,3,4.866972700142805,3,1,106.08113087188408,26.0,40.9,15.6,1.0,5.0,0.0,-0.3581317886909173,-0.924736228379865,-0.6414340085353911,4,0.2777777777777778,4.25,1.923743070572264,4.0,1.0,0.0,21.0,1.0,30.0,0.0
23.0,76.0,252.0,4.64,37.5,128.0,1,1,0,1,5.773134387551933,4,1,108.73230989521848,-7.8,25.6,32.2,50.0,5.0,0.0,1.0112819770821295,0.3642352246973945,0.6877586008897622,9,0.6666666666666666,3.966666666666667,1.9700843872781693,0.0,0.0,0.0,2.0,2.0,6.0,0.0
23.0,,,,,,0,1,0,3,,0,0,,26.2,45.0,18.2,52.0,5.0,0.0,,,,5,0.3703703703703703,4.166666666666667,1.8347152500215944,2.0,1.0,2.0,12.0,4.0,28.0,0.0
21.0,74.0,205.0,4.58,35.0,122.0,1,1,0,3,4.810986976095381,6,1,93.17983663635404,11.2,33.6,22.6,25.0,4.0,0.0,0.098339466566765,-0.7372494715686273,-0.3194550025009311,4,0.2721088435374149,4.25,1.923743070572264,3.0,0.0,1.0,24.0,3.5,33.0,0.0
25.0,74.0,332.0,5.16,27.0,,1,1,0,3,0.0,2,0,93.6632607112014,26.0,40.8,16.3,34.0,5.0,0.0,0.098339466566765,2.239102792809772,1.1687211296882685,6,0.4285714285714285,4.179775280898877,1.8742380133658745,3.0,0.0,0.0,16.0,4.5,27.0,0.0
22.0,75.0,321.0,,,,1,0,0,3,7.024422453704609,1,0,,32.0,41.4,10.3,3.0,5.0,0.0,-1.247388547203139,0.5318825335442634,-0.3577530068294378,3,0.5084745762711864,3.989189189189189,2.0955158885135967,,,,,,,
23.0,,,,,,0,1,0,1,,0,0,,,,,,5.0,0.0,,,,5,0.3472222222222222,4.166666666666667,1.8347152500215944,0.0,0.0,0.0,0.0,0.5,3.0,0.0
22.0,76.0,313.0,5.27,28.5,98.0,1,0,0,3,2.3532724512838983,6,1,81.15810022225884,18.6,34.5,15.9,54.0,5.0,0.0,-0.5685771052367812,-0.1345726892099971,-0.3515748972233891,3,0.5357142857142857,3.989189189189189,2.0955158885135967,,,,,,,
21.0,76.0,289.0,5.01,29.0,111.0,1,1,0,3,3.0799017524237646,6,1,91.74384445482356,17.8,34.7,17.3,46.0,4.0,0.0,1.0112819770821295,1.231361474949369,1.1213217260157493,6,0.4285714285714285,4.179775280898877,1.8742380133658745,5.0,13.0,12.5,22.0,18.5,39.0,0.0
21.0,,,,,,0,1,0,3,,0,0,,22.0,33.7,13.5,30.0,4.0,0.0,,,,9,0.6428571428571429,3.966666666666667,1.9700843872781693,1.0,10.0,7.5,20.0,11.0,35.0,0.0
23.0,76.0,265.0,4.6,32.0,123.0,1,0,0,3,4.924439377268896,6,1,118.3707891266827,10.3,35.1,24.6,56.0,5.0,0.0,1.0112819770821295,0.6689012045156559,0.8400915907988928,9,0.6428571428571429,3.966666666666667,1.9700843872781693,,,,,,,
24.0,71.0,209.0,4.4,38.0,127.0,1,1,0,3,6.736432690197349,4,1,111.52329075882793,18.6,34.5,15.9,54.0,5.0,0.0,-1.271074299206282,-0.6435060931630084,-0.9572901961846452,4,0.2721088435374149,4.557692307692308,1.8933678007611927,6.0,0.0,1.0,25.0,1.0,32.0,0.0
21.0,76.0,231.0,4.65,30.0,117.0,1,1,0,3,3.495837809098421,3,1,98.8166584834121,9.6,30.7,23.1,56.0,4.0,0.0,1.0112819770821295,-0.1279175119321045,0.4416822325750126,4,0.2962962962962963,4.633333333333334,1.884296874869689,4.0,2.0,0.0,48.0,0.5,72.0,0.0
21.0,73.0,216.0,4.76,36.0,123.0,1,1,0,3,4.677758862528143,6,1,84.15035180008275,12.6,33.0,20.7,5.0,4.0,0.0,-0.3581317886909173,-0.4794551809531753,-0.4187934848220463,4,0.2721088435374149,4.25,1.923743070572264,3.0,1.0,1.0,40.0,3.0,65.0,0.0
22.0,75.0,234.0,4.47,42.0,132.0,1,1,0,3,8.280313938525936,3,1,117.22379052888265,2.2,25.9,24.1,2.0,5.0,0.0,0.5548107218244475,-0.0576099781278904,0.2486003718482785,5,0.3401360544217687,4.166666666666667,1.8347152500215944,2.0,1.0,1.0,43.0,3.5,89.0,1.0
22.0,71.0,191.0,4.59,33.5,116.0,1,1,0,3,4.749004185949698,4,1,86.06223508419534,10.4,39.6,29.5,3.0,5.0,0.0,-1.271074299206282,-1.0653512959882934,-1.1682127975972878,4,0.273972602739726,4.25,1.923743070572264,4.0,5.0,0.0,36.0,4.0,86.0,0.0
22.0,,,,,,0,1,0,3,,0,0,,19.8,43.3,23.9,1.0,5.0,0.0,,,,9,0.6122448979591836,3.966666666666667,1.9700843872781693,1.0,5.0,3.0,12.0,7.0,26.0,0.0
23.0,73.0,199.0,4.49,34.5,124.0,1,0,0,1,5.695419206997907,4,1,97.9259307525607,,,,,5.0,0.0,-0.3581317886909173,-0.8778645391770556,-0.6179981639339864,4,0.2777777777777778,4.557692307692308,1.8933678007611927,,,,,,,
22.0,75.0,305.0,,,,1,1,0,3,2.169065111066657,3,1,,16.2,34.2,17.6,2.0,5.0,0.0,0.5548107218244475,1.6063349885718448,1.0805728551981462,6,0.410958904109589,4.179775280898877,1.8742380133658745,0.0,1.0,0.5,27.0,3.0,51.0,0.0
23.0,76.0,254.0,4.58,35.0,127.0,1,1,0,3,5.887684710721707,6,1,115.45209027138502,6.8,31.1,26.0,4.0,5.0,0.0,1.0112819770821295,0.411106913900204,0.7111944454911668,6,0.4444444444444444,3.8472222222222223,2.0872498397613364,2.0,7.0,8.5,23.0,12.0,40.0,0.0
22.0,75.0,310.0,4.84,32.0,112.0,1,0,0,3,7.774664057709411,4,1,112.98225614454482,24.3,37.3,14.9,1.0,5.0,0.0,-1.247388547203139,-0.3844933977428448,-0.8159409724729919,3,0.588235294117647,3.989189189189189,2.0955158885135967,,,,,,,
24.0,76.0,306.0,5.02,31.5,111.0,1,1,0,3,6.964016735295406,5,1,96.3688227341816,9.4,43.3,32.8,18.0,5.0,0.0,-0.5685771052367812,-0.717721009119975,-0.6431490571783781,3,0.4615384615384615,3.989189189189189,2.0955158885135967,0.0,0.0,0.0,1.0,0.0,1.0,0.0
24.0,77.0,306.0,5.33,29.5,106.0,1,0,0,1,3.440503428586038,5,1,75.83026715536619,10.3,30.5,21.4,33.0,5.0,0.0,0.1102343367295766,-0.717721009119975,-0.3037433361951991,3,0.5660377358490566,3.989189189189189,2.0955158885135967,,,,,,,
23.0,72.0,190.0,4.38,39.5,129.0,1,1,0,3,7.754180548509157,3,1,103.24930918897756,6.8,31.1,26.0,4.0,5.0,0.0,-0.8146030439485996,-1.088787140589698,-0.9516950922691488,4,0.2962962962962963,4.25,1.923743070572264,3.0,0.0,1.0,15.0,5.0,24.0,0.0
23.0,,,,,,0,1,0,3,,0,0,,16.2,34.2,17.6,2.0,5.0,0.0,,,,7,0.4794520547945205,4.191304347826087,1.959661858470061,3.0,0.0,0.0,27.0,0.5,42.0,0.0
23.0,70.0,194.0,,,,1,1,0,3,,0,0,,8.0,30.1,22.3,53.0,5.0,0.0,-1.7275455544639642,-0.9950437621840792,-1.3612946583240215,4,0.2962962962962963,4.25,1.923743070572264,5.0,0.0,0.0,14.0,1.0,28.0,0.0
23.0,,,,,,0,0,0,2,,0,0,,3.7,35.9,33.5,123.0,5.0,0.0,,,,6,0.4285714285714285,4.179775280898877,1.8742380133658745,,,,,,,
23.0,,,,,,0,1,0,3,,0,0,,13.8,31.7,20.0,5.0,5.0,0.0,,,,7,0.5,4.191304347826087,1.959661858470061,4.0,3.0,0.0,13.0,1.5,20.0,0.0
22.0,72.0,204.0,4.49,39.5,128.0,1,1,0,3,6.548610849345837,6,1,100.38638127398184,6.0,24.7,18.9,28.0,5.0,0.0,-0.8146030439485996,-0.760685316170032,-0.7876441800593158,7,0.4761904761904761,4.191304347826087,1.959661858470061,5.0,0.0,0.0,17.0,1.0,20.0,0.0
23.0,76.0,275.0,4.89,31.0,113.0,1,1,0,3,3.789134615995297,6,1,96.18940825084404,10.3,35.1,24.6,56.0,5.0,0.0,1.0112819770821295,0.9032596505297033,0.9572708138059164,9,0.6428571428571429,3.966666666666667,1.9700843872781693,1.0,4.0,3.0,24.0,6.5,42.0,0.0
23.0,,,,,,0,1,0,3,,0,0,,15.4,40.8,26.5,32.0,5.0,0.0,,,,4,0.273972602739726,4.557692307692308,1.8933678007611927,7.0,0.0,0.0,72.0,2.0,87.0,0.0
22.0,71.0,198.0,4.47,,,1,1,0,3,6.71314381097296,1,0,99.18936121674685,31.2,41.5,12.2,37.0,5.0,0.0,-1.271074299206282,-0.9013003837784604,-1.086187341492371,4,0.2962962962962963,4.25,1.923743070572264,5.0,0.0,0.0,38.0,1.0,55.0,0.0
24.0,78.0,313.0,5.3,32.5,106.0,1,0,0,3,4.4194842493852935,3,1,79.33610130992015,19.3,36.5,18.0,34.0,5.0,0.0,0.7890457786959345,-0.1345726892099971,0.3272365447429687,3,0.4615384615384615,3.989189189189189,2.0955158885135967,,,,,,,
22.0,77.0,324.0,,,,1,1,0,3,,0,0,,4.8,23.4,20.8,1.0,5.0,0.0,1.467753232339812,2.0516160359985345,1.7596846341691732,6,0.4285714285714285,4.179775280898877,1.8742380133658745,2.0,4.0,6.0,15.0,6.0,35.0,0.0
23.0,73.0,246.0,4.72,37.0,119.0,1,1,0,2,5.197678789889067,4,1,99.1281744432637,9.8,30.7,20.1,95.0,5.0,0.0,-0.3581317886909173,0.2236201570889662,-0.0672558158009755,9,0.6666666666666666,3.966666666666667,1.9700843872781693,0.0,5.0,15.5,26.0,16.5,50.0,0.0
24.0,77.0,239.0,4.66,34.5,127.0,1,1,0,1,5.463858806299521,3,1,101.36411427742944,20.1,36.3,16.7,48.0,5.0,0.0,1.467753232339812,0.0595692448791332,0.7636612386094727,6,0.4444444444444444,3.8472222222222223,2.0872498397613364,1.0,7.0,4.0,18.0,8.5,44.0,0.0
22.0,74.0,342.0,,,,1,1,0,3,,0,0,,-1.3,21.3,23.3,13.0,5.0,0.0,0.098339466566765,2.47346123882382,1.285900352695292,6,0.4285714285714285,4.179775280898877,1.8742380133658745,1.0,3.0,1.0,15.0,2.0,25.0,0.0
22.0,74.0,305.0,5.0,30.0,105.0,1,0,0,3,2.0405258908036035,6,1,97.6,12.4,38.0,25.5,63.0,5.0,0.0,0.098339466566765,1.6063349885718448,0.852337227569305,6,0.4081632653061224,3.8472222222222223,2.0872498397613364,,,,,,,
23.0,73.0,188.0,4.55,34.5,132.0,1,1,0,3,5.52640219954524,4,1,87.72881402003279,16.2,34.2,17.6,2.0,5.0,0.0,-0.3581317886909173,-1.1356588297925074,-0.7468953092417123,4,0.273972602739726,4.557692307692308,1.8933678007611927,4.0,1.0,0.0,39.0,2.5,54.0,0.0
21.0,72.0,205.0,4.39,41.5,133.0,1,1,0,3,7.48081881563342,4,1,110.38899405449864,-2.4,27.5,29.7,26.0,4.0,0.0,-0.8146030439485996,-0.7372494715686273,-0.7759262577586135,4,0.2721088435374149,4.25,1.923743070572264,6.0,0.0,0.0,10.0,1.0,16.0,0.0
22.0,74.0,240.0,,33.5,121.0,1,1,0,3,4.60884543872869,2,0,,23.2,39.3,17.7,13.0,5.0,0.0,0.098339466566765,0.0830050894805379,0.0906722780236514,5,0.3703703703703703,4.166666666666667,1.8347152500215944,2.0,6.0,1.0,40.0,10.5,86.0,0.0
22.0,76.0,250.0,,37.0,118.0,1,1,0,3,5.276274926179603,2,0,,31.3,36.6,7.2,33.0,5.0,0.0,1.0112819770821295,0.3173635354945851,0.6643227562883575,9,0.6666666666666666,3.966666666666667,1.9700843872781693,1.0,5.0,7.5,13.0,9.0,28.0,0.0
24.0,73.0,208.0,4.6,36.5,130.0,1,1,0,3,6.420633726903349,3,1,92.90990240886792,23.1,36.8,15.6,5.0,5.0,0.0,-0.3581317886909173,-0.6669419377644131,-0.5125368632276652,4,0.2962962962962963,4.633333333333334,1.884296874869689,1.0,0.0,0.0,31.0,1.5,56.0,0.0
22.0,72.0,211.0,4.49,33.5,,1,0,0,1,4.989439489803304,3,1,103.8310120039714,,,,,5.0,0.0,-0.8146030439485996,-0.596634403960199,-0.7056187239543993,4,0.2857142857142857,4.633333333333334,1.884296874869689,,,,,,,
22.0,73.0,301.0,5.4,32.5,104.0,1,0,0,3,2.462014295722965,5,1,70.79807542135437,6.0,24.7,18.9,28.0,5.0,0.0,-0.3581317886909173,1.5125916101662258,0.5772299107376543,6,0.4081632653061224,3.8472222222222223,2.0872498397613364,,,,,,,
