age,height,weight,40_yard,vertical,broad_jump,combine_invite,has_college_stats,age_estimated,conference_tier,ras_score,ras_drills_used,ras_reliable,speed_score,college_sp_plus,college_sp_offense,college_sp_defense,college_sos,years_in_college,is_underclassman,height_z,weight_z,size_score,positional_value_prior,positional_value_adjusted,position_historical_round_avg,position_historical_round_std,dominator_rating,team_total_yards,rush_att,rush_long,rush_td,rush_yds,rush_ypc,rec,rec_long,rec_td,rec_yds,rec_ypr
22.0,72.0,219.0,4.58,31.5,122.0,1,1,0,3,3.100705320985972,3,1,99.54333767493432,23.1,38.1,15.6,24.0,5.0,0.0,-0.2647888771708405,0.2573937785715459,-0.0036975492996473,2,0.2631578947368421,4.434426229508197,1.7860233537478658,12.217843067001075,5582.0,93.0,52.0,5.0,554.0,6.0,14.0,38.0,1.0,128.0,9.1
24.0,73.0,202.0,4.44,39.5,132.0,1,0,0,3,7.212160795907991,4,1,103.95598185725784,19.3,36.5,18.0,34.0,5.0,0.0,0.0723039738400089,-0.4642412097782327,-0.1959686179691118,7,0.9210526315789472,3.888324873096447,2.0498172482106414,0.0,5628.0,,,,,,,,,,
22.0,75.0,245.0,4.59,35.0,123.0,1,1,0,3,4.881083806958617,5,1,110.3939664692558,12.7,16.0,5.1,21.0,5.0,0.0,0.7464896758617078,1.3610708195770895,1.0537802477193987,5,0.6578947368421052,4.105882352941176,1.7184123999990772,18.34301436869459,3271.0,,,,,,53.0,58.0,1.0,600.0,11.3
24.0,,,,,,0,1,0,3,,0,0,,10.3,34.1,21.3,11.0,5.0,0.0,,,,7,0.875,3.888324873096447,2.0498172482106414,17.892385030720536,5371.0,8.0,21.0,1.0,63.0,7.9,46.0,72.0,5.0,898.0,19.5
23.0,76.0,222.0,4.48,,,1,1,0,3,5.560651390338975,1,0,110.2226667233379,10.8,34.6,22.8,61.0,5.0,0.0,1.0835825268725572,0.3847411294568009,0.7341618281646791,7,0.853658536585366,3.888324873096447,2.0498172482106414,16.7775579931667,5561.0,51.0,35.0,6.0,322.0,6.3,60.0,75.0,6.0,611.0,10.2
21.0,75.0,211.0,4.49,37.0,124.0,1,1,0,3,3.83228626163764,6,1,103.8310120039714,12.6,33.0,20.7,5.0,4.0,0.0,0.7464896758617078,-0.0821991571224675,0.3321452593696201,7,0.9210526315789472,3.888324873096447,2.0498172482106414,15.961995249406174,4210.0,,,,,,42.0,44.0,4.0,672.0,16.0
22.0,,,,,,0,1,0,3,,0,0,,-2.4,27.5,29.7,26.0,5.0,0.0,,,,7,0.9210526315789472,3.888324873096447,2.0498172482106414,17.696867061812025,3543.0,6.0,6.0,0.0,6.0,1.0,55.0,36.0,4.0,621.0,11.3
23.0,75.0,222.0,4.44,34.5,120.0,1,1,0,3,5.09097641253003,6,1,114.24865332827346,1.6,30.0,28.4,61.0,5.0,0.0,0.7464896758617078,0.3847411294568009,0.5656154026592544,7,0.9210526315789472,3.888324873096447,2.0498172482106414,23.17170111287758,2516.0,1.0,0.0,0.0,-1.0,-1.0,37.0,57.0,3.0,584.0,15.8
21.0,70.0,195.0,4.41,34.5,125.0,1,1,0,2,4.920710017532645,5,1,103.1122465590578,0.6,33.1,29.0,64.0,4.0,0.0,-0.9389745791925392,-0.7613850285104944,-0.8501798038515169,7,0.875,3.888324873096447,2.0498172482106414,20.657894736842103,6080.0,,,,,,91.0,74.0,10.0,1256.0,13.8
22.0,70.0,222.0,4.59,29.5,118.0,1,0,0,1,3.594967268782509,4,1,100.030451249693,10.5,34.6,22.0,29.0,5.0,0.0,-0.9389745791925392,0.3847411294568009,-0.2771167248678692,2,0.25,4.434426229508197,1.7860233537478658,0.0,5739.0,,,,,,,,,,
23.0,77.0,248.0,4.66,36.5,123.0,1,1,0,3,2.0514832491483306,5,1,105.18117297406906,33.1,48.9,17.7,3.0,5.0,0.0,1.4206753778834067,1.4884181704623447,1.4545467741728757,5,0.6666666666666666,4.105882352941176,1.7184123999990772,1.419188365001173,8526.0,,,,,,11.0,30.0,0.0,121.0,11.0
23.0,69.0,214.0,4.52,35.0,120.0,1,1,0,3,5.254583735151135,6,1,102.5392247838958,4.3,33.5,30.8,69.0,5.0,0.0,-1.2760674302033888,0.0451481937627874,-0.6154596182203006,2,0.2439024390243902,4.434426229508197,1.7860233537478658,28.063766190634343,6022.0,286.0,40.0,17.0,1505.0,5.3,27.0,30.0,1.0,185.0,6.9
23.0,70.0,174.0,,35.0,122.0,1,1,0,3,4.337954974035267,2,0,,9.4,43.3,32.8,18.0,5.0,0.0,-0.9389745791925392,-1.6528164847072797,-1.2958955319499097,7,0.9210526315789472,3.888324873096447,2.0498172482106414,16.045514511873353,6064.0,1.0,10.0,0.0,10.0,10.0,52.0,76.0,6.0,963.0,18.5
22.0,73.0,183.0,4.37,39.5,130.0,1,1,0,3,7.995128382673435,3,1,100.35877174776616,-3.9,23.3,27.1,18.0,5.0,0.0,0.0723039738400089,-1.2707744320515146,-0.5992352291057529,7,0.853658536585366,3.888324873096447,2.0498172482106414,24.746494066882416,4635.0,2.0,19.0,0.0,23.0,11.5,96.0,75.0,9.0,1124.0,11.7
22.0,72.0,210.0,4.56,32.5,119.0,1,1,0,3,3.041128288079277,3,1,97.13817050604678,5.1,32.6,27.9,1.0,5.0,0.0,-0.2647888771708405,-0.1246482740842192,-0.1947185756275298,2,0.2631578947368421,4.434426229508197,1.7860233537478658,25.31924262439454,4542.0,179.0,50.0,10.0,970.0,5.4,30.0,37.0,0.0,180.0,6.0
23.0,,,,,,0,1,0,3,,0,0,,4.5,42.5,37.7,80.0,5.0,0.0,,,,7,0.9210526315789472,3.888324873096447,2.0498172482106414,22.988699612076235,5929.0,4.0,3.0,0.0,9.0,2.3,103.0,63.0,15.0,1354.0,13.1
25.0,77.0,244.0,4.61,35.0,117.0,1,1,0,3,3.0886789407034554,3,1,108.04784775772258,14.1,37.3,23.1,72.0,5.0,0.0,1.4206753778834067,1.318621702615338,1.3696485402493723,5,0.6578947368421052,4.105882352941176,1.7184123999990772,8.585164835164836,5824.0,,,,,,42.0,36.0,4.0,500.0,11.9
22.0,78.0,258.0,,,,1,1,0,3,7.081938244122524,1,0,,10.2,35.0,26.0,8.0,5.0,0.0,1.757768228894256,1.912909340079861,1.8353387844870583,5,0.625,4.105882352941176,1.7184123999990772,3.0011802394199965,5931.0,,,,,,16.0,34.0,3.0,178.0,11.1
21.0,76.0,216.0,,,,1,1,0,3,,0,0,,28.1,43.5,14.6,49.0,4.0,0.0,1.0835825268725572,0.1300464276862908,0.6068144772794241,7,0.9333333333333332,3.888324873096447,2.0498172482106414,13.642668011600051,7931.0,,,,,,52.0,65.0,13.0,1082.0,20.8
24.0,,,,,,0,0,0,1,,0,0,,,,,,5.0,0.0,,,,7,0.9210526315789472,3.888324873096447,2.0498172482106414,,,,,,,,,,,,
21.0,74.0,205.0,4.4,39.0,125.0,1,1,0,3,6.482074899975651,4,1,109.38887371081208,6.0,33.8,28.3,10.0,4.0,0.0,0.4093968248508584,-0.3368938588929776,0.0362514829789403,7,0.9210526315789472,3.888324873096447,2.0498172482106414,16.84331797235023,4340.0,,,,,,48.0,75.0,10.0,731.0,15.2
22.0,77.0,247.0,4.63,39.0,122.0,1,1,0,3,4.856843564469606,3,1,107.49864370424656,26.0,40.8,16.3,34.0,5.0,0.0,1.4206753778834067,1.445969053500593,1.4333222156919998,5,0.6097560975609757,4.105882352941176,1.7184123999990772,8.484255180290424,6129.0,,,,,,38.0,62.0,3.0,520.0,13.7
22.0,76.0,219.0,,,,1,1,0,3,,0,0,,-2.8,24.4,29.0,50.0,5.0,0.0,1.0835825268725572,0.2573937785715459,0.6704881527220515,7,0.853658536585366,3.888324873096447,2.0498172482106414,30.99882491186839,4255.0,,,,,,84.0,78.0,8.0,1319.0,15.7
23.0,70.0,154.0,4.51,37.0,131.0,1,1,0,3,7.286526164894187,5,1,74.44654528547949,26.0,40.8,16.3,34.0,5.0,0.0,-0.9389745791925392,-2.501798823942313,-1.7203867015674263,7,0.853658536585366,3.888324873096447,2.0498172482106414,14.129548050252897,6129.0,,,,,,78.0,52.0,10.0,866.0,11.1
23.0,,,,,,0,0,0,1,,0,0,,,,,,5.0,0.0,,,,5,0.6578947368421052,4.105882352941176,1.7184123999990772,,,,,,,,,,,,
22.0,,,,,,0,1,0,3,,0,0,,5.5,23.1,15.8,19.0,5.0,0.0,,,,5,0.6097560975609757,4.105882352941176,1.7184123999990772,6.929843381248658,4661.0,,,,,,31.0,33.0,0.0,323.0,10.4
22.0,77.0,271.0,4.64,33.5,121.0,1,1,0,3,5.04718493548383,6,1,116.93038087938176,-2.5,21.6,24.1,60.0,5.0,0.0,1.4206753778834067,2.464747860582633,1.94271161923302,5,0.6578947368421052,4.105882352941176,1.7184123999990772,4.3265132139812446,4692.0,,,,,,19.0,42.0,3.0,203.0,10.7
21.0,75.0,241.0,4.6,36.5,122.0,1,1,0,1,4.748030230254024,4,1,107.65041577181331,21.0,38.3,17.3,8.0,4.0,0.0,0.7464896758617078,1.1912743517300828,0.9688820137958952,5,0.6578947368421052,4.105882352941176,1.7184123999990772,4.103230597846268,5386.0,1.0,4.0,0.0,4.0,4.0,19.0,30.0,0.0,217.0,11.4
22.0,75.0,196.0,4.41,37.5,,1,1,0,3,6.649720348459151,2,0,103.64102731064273,8.1,33.3,23.5,73.0,5.0,0.0,0.7464896758617078,-0.7189359115487427,0.0137768821564825,7,0.853658536585366,3.888324873096447,2.0498172482106414,7.068482178614337,4994.0,1.0,22.0,0.0,22.0,22.0,25.0,52.0,1.0,331.0,13.2
22.0,70.0,215.0,4.45,33.5,128.0,1,1,0,3,5.288894671219289,4,1,109.65499303730635,26.1,42.6,16.7,20.0,5.0,0.0,-0.9389745791925392,0.0875973107245391,-0.4256886342340001,2,0.2631578947368421,4.434426229508197,1.7860233537478658,23.316749585406303,6030.0,158.0,72.0,13.0,882.0,5.6,44.0,46.0,2.0,524.0,11.9
22.0,72.0,188.0,,,,1,1,0,3,,0,0,,8.1,33.3,23.5,73.0,5.0,0.0,-0.2647888771708405,-1.058528847242756,-0.6616588622067983,7,0.853658536585366,3.888324873096447,2.0498172482106414,23.16780136163396,4994.0,2.0,5.0,1.0,5.0,2.5,92.0,51.0,14.0,1152.0,12.5
23.0,,,,,,0,0,0,1,,0,0,,-4.1,25.5,31.2,2.0,5.0,0.0,,,,7,0.853658536585366,3.888324873096447,2.0498172482106414,0.0,4534.0,,,,,,,,,,
23.0,72.0,187.0,4.44,35.5,125.0,1,0,0,3,5.728189969243762,6,1,96.23647825399613,19.8,43.3,23.9,1.0,5.0,0.0,-0.2647888771708405,-1.100977964204508,-0.6828834206876742,7,0.9210526315789472,3.888324873096447,2.0498172482106414,0.0,6119.0,,,,,,,,,,
22.0,69.0,182.0,4.4,37.5,124.0,1,1,0,3,6.292523080671821,3,1,97.11597568472096,13.1,27.6,16.1,82.0,5.0,0.0,-1.2760674302033888,-1.3132235490132662,-1.2946454896083277,7,0.9210526315789472,3.888324873096447,2.0498172482106414,14.046684569303864,4841.0,1.0,8.0,0.0,8.0,8.0,52.0,55.0,3.0,672.0,12.9
22.0,76.0,247.0,,,,1,1,0,3,,0,0,,19.1,30.8,12.1,11.0,5.0,0.0,1.0835825268725572,1.445969053500593,1.264775790186575,5,0.6578947368421052,4.105882352941176,1.7184123999990772,2.548371873525248,4238.0,,,,,,6.0,40.0,1.0,108.0,18.0
22.0,70.0,202.0,4.43,38.5,128.0,1,0,0,2,7.000098140178727,3,1,104.89781939490844,2.3,27.2,23.9,121.0,5.0,0.0,-0.9389745791925392,-0.4642412097782327,-0.7016078944853861,2,0.2439024390243902,4.434426229508197,1.7860233537478658,0.0,5685.0,,,,,,,,,,
23.0,71.0,206.0,4.43,30.0,,1,1,0,3,3.3129063815301265,2,0,106.97500393738189,15.6,33.1,17.1,25.0,5.0,0.0,-0.6018817281816898,-0.2944447419312259,-0.4481632350564579,2,0.25,4.434426229508197,1.7860233537478658,17.706747843734146,5913.0,142.0,58.0,2.0,763.0,5.4,28.0,61.0,2.0,284.0,10.1
21.0,69.0,198.0,4.42,35.0,124.0,1,1,0,3,4.841440543961177,4,1,103.75430091812775,24.3,37.3,14.9,1.0,4.0,0.0,-1.2760674302033888,-0.6340376776252394,-0.955052553914314,2,0.2439024390243902,4.434426229508197,1.7860233537478658,13.00140745953554,5684.0,111.0,48.0,9.0,571.0,5.1,28.0,14.0,0.0,168.0,6.0
22.0,72.0,216.0,4.39,33.5,122.0,1,1,0,3,4.9296121130234605,3,1,116.31230593059372,6.8,31.1,26.0,4.0,5.0,0.0,-0.2647888771708405,0.1300464276862908,-0.0673712247422748,2,0.2631578947368421,4.434426229508197,1.7860233537478658,23.07849133537207,4905.0,156.0,85.0,14.0,905.0,5.8,20.0,80.0,1.0,227.0,11.4
22.0,76.0,246.0,,33.0,117.0,1,1,0,3,3.1268987417128966,3,1,,-10.0,18.8,29.6,48.0,5.0,0.0,1.0835825268725572,1.403519936538841,1.2435512317056991,5,0.625,4.105882352941176,1.7184123999990772,38.52379410812561,3089.0,1.0,69.0,1.0,69.0,69.0,90.0,50.0,1.0,1121.0,12.5
22.0,72.0,192.0,4.33,,,1,1,0,3,8.571822540497179,1,0,109.23948372344552,-1.2,25.5,25.6,55.0,5.0,0.0,-0.2647888771708405,-0.8887323793957494,-0.576760628283295,7,0.9210526315789472,3.888324873096447,2.0498172482106414,27.070217917675546,4130.0,5.0,60.0,0.0,75.0,15.0,71.0,87.0,9.0,1043.0,14.7
22.0,72.0,215.0,4.57,37.0,125.0,1,0,0,2,5.5702853613967545,5,1,98.58336890820615,-3.2,29.9,33.0,127.0,5.0,0.0,-0.2647888771708405,0.0875973107245391,-0.0885957832231506,2,0.2631578947368421,4.434426229508197,1.7860233537478658,0.0,1096.0,,,,,,,,,,
22.0,74.0,225.0,4.55,33.0,122.0,1,1,0,3,3.2609026360667785,4,1,104.99459124737966,13.8,34.3,21.3,2.0,5.0,0.0,0.4093968248508584,0.512088480342056,0.4607426525964572,7,0.875,3.888324873096447,2.0498172482106414,21.177290142807383,5742.0,14.0,49.0,1.0,112.0,8.0,66.0,91.0,11.0,1104.0,16.7
21.0,74.0,176.0,4.41,39.0,124.0,1,1,0,3,6.173901801781223,5,1,93.06541227894448,26.2,45.0,18.2,52.0,4.0,0.0,0.4093968248508584,-1.5679182507837763,-0.579260712966459,7,0.9210526315789472,3.888324873096447,2.0498172482106414,18.58870967741936,7440.0,,,,,,81.0,84.0,14.0,1383.0,17.1
22.0,77.0,254.0,4.69,34.0,122.0,1,1,0,1,4.327874082822492,6,1,104.99590020555291,,,,,5.0,0.0,1.4206753778834067,1.7431128722328546,1.5818941250581309,5,0.6578947368421052,4.105882352941176,1.7184123999990772,,,1.0,3.0,0.0,3.0,3.0,16.0,57.0,1.0,190.0,11.9
21.0,68.0,155.0,4.42,33.0,117.0,1,0,0,3,5.110045162690663,5,1,81.22180122378688,6.5,37.7,31.1,47.0,4.0,0.0,-1.6131602812142385,-2.4593497069805617,-2.0362549940974,7,0.9210526315789472,3.888324873096447,2.0498172482106414,0.0,4885.0,,,,,,,,,,
24.0,,,,,,0,1,0,3,,0,0,,6.4,37.8,31.7,42.0,5.0,0.0,,,,2,0.25,4.434426229508197,1.7860233537478658,20.98866808999836,6089.0,173.0,60.0,13.0,1063.0,6.1,14.0,75.0,1.0,215.0,15.4
22.0,70.0,201.0,,39.0,125.0,1,1,0,2,6.7187780824626255,2,0,,12.4,32.0,19.7,65.0,5.0,0.0,-0.9389745791925392,-0.5066903267399844,-0.7228324529662619,2,0.2631578947368421,4.434426229508197,1.7860233537478658,26.176994013913607,6181.0,212.0,75.0,15.0,1376.0,6.5,21.0,30.0,2.0,242.0,11.5
22.0,71.0,194.0,4.48,33.0,112.0,1,1,0,3,3.275850758535528,6,1,96.3207087582322,17.8,43.0,25.2,19.0,5.0,0.0,-0.6018817281816898,-0.8038341454722461,-0.702857936826968,7,0.9210526315789472,3.888324873096447,2.0498172482106414,16.15214994487321,5442.0,1.0,7.0,0.0,7.0,7.0,53.0,55.0,6.0,872.0,16.5
22.0,71.0,224.0,4.6,33.0,120.0,1,1,0,3,3.0702390081909137,3,1,100.05681797878084,8.9,37.2,27.9,70.0,5.0,0.0,-0.6018817281816898,0.4696393633803043,-0.0661211824006927,2,0.25,4.434426229508197,1.7860233537478658,27.18166383701188,5890.0,249.0,67.0,20.0,1414.0,5.7,26.0,46.0,0.0,187.0,7.2
22.0,68.0,197.0,4.45,33.5,121.0,1,1,0,3,4.370733102813785,3,1,100.4745750155784,3.1,31.1,29.9,22.0,5.0,0.0,-1.6131602812142385,-0.676486794586991,-1.1448235379006146,2,0.25,4.434426229508197,1.7860233537478658,35.96132391223503,5378.0,268.0,73.0,14.0,1604.0,6.0,54.0,34.0,4.0,330.0,6.1
23.0,,,,,,0,1,0,3,,0,0,,-12.0,18.8,28.9,53.0,5.0,0.0,,,,5,0.6666666666666666,4.105882352941176,1.7184123999990772,4.307334109429569,3436.0,,,,,,17.0,38.0,1.0,148.0,8.7
22.0,73.0,206.0,,,,1,1,0,3,,0,0,,19.4,39.8,19.6,50.0,5.0,0.0,0.0723039738400089,-0.2944447419312259,-0.1110703840456084,7,0.9333333333333332,3.888324873096447,2.0498172482106414,19.818376068376068,5616.0,1.0,0.0,0.0,-1.0,-1.0,74.0,73.0,11.0,1114.0,15.1
21.0,70.0,177.0,4.44,39.5,133.0,1,1,0,3,7.998892552103456,3,1,91.09014251848828,13.1,27.6,16.1,82.0,4.0,0.0,-0.9389745791925392,-1.5254691338220248,-1.232221856507282,7,0.9210526315789472,3.888324873096447,2.0498172482106414,18.570543276182608,4841.0,,,,,,55.0,76.0,9.0,899.0,16.3
23.0,78.0,256.0,,,,1,0,0,1,,0,0,,,,,,5.0,0.0,1.757768228894256,1.828011106156358,1.792889667525307,5,0.6097560975609757,4.105882352941176,1.7184123999990772,,,,,,,,,,,,
21.0,74.0,181.0,4.28,36.5,130.0,1,1,0,3,7.761077486415701,3,1,107.87815107859537,15.6,33.1,17.1,25.0,4.0,0.0,0.4093968248508584,-1.355672665975018,-0.4731379205620798,7,0.875,3.888324873096447,2.0498172482106414,15.812616269237273,5913.0,1.0,0.0,0.0,-11.0,-11.0,61.0,75.0,9.0,946.0,15.5
22.0,74.0,209.0,4.46,39.5,126.0,1,1,0,3,5.524633495269848,4,1,105.64205650925145,24.0,37.8,15.5,17.0,5.0,0.0,0.4093968248508584,-0.1670973910459709,0.1211497169024437,7,0.9333333333333332,3.888324873096447,2.0498172482106414,5.360014293371449,5597.0,,,,,,22.0,36.0,1.0,300.0,13.6
21.0,72.0,211.0,4.48,30.0,117.0,1,1,0,3,2.564764284711312,3,1,104.76118323704635,4.1,28.0,25.6,14.0,4.0,0.0,-0.2647888771708405,-0.0821991571224675,-0.173494017146654,2,0.25,4.434426229508197,1.7860233537478658,22.275574112734866,4790.0,211.0,40.0,6.0,1003.0,4.8,10.0,21.0,0.0,64.0,6.4
24.0,71.0,209.0,4.48,40.0,124.0,1,1,0,3,7.185471821114256,5,1,103.76818623953882,-7.3,21.8,27.1,22.0,5.0,0.0,-0.6018817281816898,-0.1670973910459709,-0.3844895596138303,2,0.2631578947368421,4.434426229508197,1.7860233537478658,18.600570300504497,4559.0,113.0,62.0,8.0,716.0,6.3,19.0,52.0,0.0,132.0,6.9
24.0,73.0,200.0,,,,1,1,0,3,,0,0,,24.0,37.8,15.5,17.0,5.0,0.0,0.0723039738400089,-0.5491394437017361,-0.2384177349308635,7,0.9333333333333332,3.888324873096447,2.0498172482106414,9.558692156512418,5597.0,1.0,7.0,0.0,7.0,7.0,43.0,69.0,6.0,528.0,12.3
25.0,,,,,,0,1,0,3,,0,0,,17.5,39.4,23.8,6.0,5.0,0.0,,,,7,0.875,3.888324873096447,2.0498172482106414,11.937155814706834,6174.0,1.0,15.0,0.0,15.0,15.0,52.0,72.0,6.0,722.0,13.9
21.0,68.0,178.0,4.44,34.5,118.0,1,1,0,3,4.244241155459125,3,1,91.60477609203907,13.4,35.1,22.3,32.0,4.0,0.0,-1.6131602812142385,-1.483020016860273,-1.5480901490372556,7,0.875,3.888324873096447,2.0498172482106414,23.06857246245703,5527.0,7.0,64.0,0.0,111.0,15.9,94.0,79.0,7.0,1164.0,12.4
24.0,77.0,239.0,4.54,36.5,121.0,1,1,0,3,4.931105202628406,4,1,112.51346127527565,-2.7,24.4,28.9,67.0,5.0,0.0,1.4206753778834067,1.1063761178065794,1.263525747844993,5,0.6578947368421052,4.105882352941176,1.7184123999990772,12.182971014492754,4416.0,,,,,,42.0,39.0,3.0,538.0,12.8
22.0,71.0,206.0,,,,1,1,0,3,,0,0,,10.5,29.3,19.0,51.0,5.0,0.0,-0.6018817281816898,-0.2944447419312259,-0.4481632350564579,2,0.2631578947368421,4.434426229508197,1.7860233537478658,19.732569245463228,5235.0,156.0,33.0,5.0,798.0,5.1,29.0,36.0,2.0,235.0,8.1
24.0,70.0,207.0,4.54,35.0,119.0,1,1,0,3,4.412258910369241,5,1,97.44889742251908,11.9,35.6,24.0,31.0,5.0,0.0,-0.9389745791925392,-0.2519956249694742,-0.5954851020810068,2,0.2439024390243902,4.434426229508197,1.7860233537478658,25.51324793823478,5699.0,198.0,65.0,9.0,1133.0,5.7,47.0,33.0,0.0,321.0,6.8
23.0,74.0,203.0,4.53,36.0,116.0,1,0,0,3,4.265504892272975,5,1,96.41247361671678,12.7,16.0,5.1,21.0,5.0,0.0,0.4093968248508584,-0.421792092816481,-0.0061976339828113,7,0.9210526315789472,3.888324873096447,2.0498172482106414,0.0,3271.0,,,,,,,,,,
23.0,73.0,221.0,4.39,40.0,126.0,1,1,0,3,7.371121314071425,3,1,119.00472041972782,4.3,28.2,25.6,14.0,5.0,0.0,0.0723039738400089,0.3422920124950492,0.2072979931675291,7,0.9210526315789472,3.888324873096447,2.0498172482106414,28.59765893963737,4357.0,9.0,7.0,0.0,-9.0,-1.0,71.0,76.0,7.0,1255.0,17.7
21.0,71.0,165.0,4.21,41.0,131.0,1,1,0,3,9.641299100507396,3,1,105.04746017176966,23.2,39.3,17.7,13.0,4.0,0.0,-0.6018817281816898,-2.034858537363045,-1.3183701327723674,7,0.9210526315789472,3.888324873096447,2.0498172482106414,15.018698578908,6685.0,4.0,16.0,0.0,35.0,8.8,73.0,54.0,5.0,969.0,13.3
22.0,72.0,214.0,4.53,37.0,122.0,1,1,0,3,4.968469291422954,3,1,101.63679484717926,15.0,45.7,30.1,64.0,5.0,0.0,-0.2647888771708405,0.0451481937627874,-0.1098203417040264,2,0.2631578947368421,4.434426229508197,1.7860233537478658,25.664527956003667,6546.0,195.0,49.0,14.0,1359.0,7.0,37.0,44.0,0.0,321.0,8.7
23.0,78.0,245.0,4.58,37.5,117.0,1,0,0,1,4.769730844375459,6,1,111.36126817515483,-1.0,23.4,24.6,13.0,5.0,0.0,1.757768228894256,1.3610708195770895,1.5594195242356728,5,0.6578947368421052,4.105882352941176,1.7184123999990772,0.0,4030.0,,,,,,,,,,
22.0,71.0,202.0,,,,1,0,0,1,,0,0,,15.4,35.1,19.9,5.0,5.0,0.0,-0.6018817281816898,-0.4642412097782327,-0.5330614689799613,2,0.2631578947368421,4.434426229508197,1.7860233537478658,0.0,5106.0,,,,,,,,,,
24.0,79.0,255.0,4.55,40.0,128.0,1,1,0,2,7.043645623052459,6,1,118.99387008036362,-13.0,16.9,29.3,119.0,5.0,0.0,2.094861079905105,1.7855619891946064,1.940211534549856,5,0.6578947368421052,4.105882352941176,1.7184123999990772,3.5346097201767304,4074.0,,,,,,12.0,34.0,2.0,144.0,12.0
22.0,69.0,223.0,4.65,33.0,,1,1,0,3,3.348104318351265,4,1,95.39443654459264,19.5,36.5,17.0,47.0,5.0,0.0,-1.2760674302033888,0.4271902464185526,-0.424438591892418,2,0.2666666666666666,4.434426229508197,1.7860233537478658,28.854478854478856,6006.0,219.0,91.0,15.0,1359.0,6.2,26.0,69.0,2.0,374.0,14.4
22.0,72.0,214.0,4.4,33.5,128.0,1,1,0,3,5.807034339706981,3,1,114.19131206884772,32.0,41.4,10.3,3.0,5.0,0.0,-0.2647888771708405,0.0451481937627874,-0.1098203417040264,2,0.25,4.434426229508197,1.7860233537478658,11.788617886178862,6642.0,135.0,42.0,10.0,718.0,5.3,7.0,15.0,0.0,65.0,9.3
23.0,,,,,,0,0,0,3,,0,0,,10.3,32.6,21.1,15.0,5.0,0.0,,,,2,0.25,4.434426229508197,1.7860233537478658,0.0,5715.0,,,,,,,,,,
22.0,69.0,182.0,4.42,35.5,127.0,1,1,0,1,6.073338404815399,3,1,95.37011498534976,,,,,5.0,0.0,-1.2760674302033888,-1.3132235490132662,-1.2946454896083277,7,0.9210526315789472,3.888324873096447,2.0498172482106414,,,12.0,22.0,0.0,40.0,3.3,78.0,69.0,12.0,1077.0,13.8
