rank,player,position,college,_match_score,_matched_name,_matched_team,def_int,def_int_avg,def_int_td,def_int_yds,def_pd,def_qb_hur,def_sacks,def_solo,def_tfl,def_tot,defensive_td,pass_att,pass_cmp,pass_cmp_pct,pass_int,pass_td,pass_yds,pass_ypa,rec,rec_long,rec_td,rec_yds,rec_ypr,rush_att,rush_long,rush_td,rush_yds,rush_ypc,position_group,combine_invite,height,weight,40_yard,vertical,bench_press,broad_jump,three_cone,shuttle,age,age_estimated,has_passing,has_rushing,has_receiving,has_defensive,has_college_stats,ras_score,ras_drills_used,ras_reliable,speed_score,college_sp_plus,college_sp_offense,college_sp_defense,college_sos,position_rank,positions_ahead,draft_class_position_depth,years_in_college,is_underclassman,experience_score,height_z,weight_z,size_score,team_total_yards,dominator_rating,td_int_ratio,yards_per_attempt,completion_pct,dual_threat_score,college_starts_sweet_spot,conference_tier,boards_count,rank_high,rank_low,rank_stddev,rank_range,visit_count,top30_visit_flag,visited_teams,visit_cancelled_flag,stock_direction,senior_bowl_standout,senior_bowl_invite,cfp_participant,injury_dnp_flag,acl_flag,shoulder_flag,spine_flag,has_injury_flag,heisman_flag,major_award_flag,pff_minus_consensus,pff_grade_3yr,pff_waa,trajectory_up_down,intel_link_max,intel_top_team,first_round_mock_rate,drill_missing_40,drill_missing_vertical,drill_missing_broad,positional_value_prior,positional_value_adjusted,is_position_rank_1,position_gap_to_next,position_elite_flag,positional_value_tension,position_historical_round_avg,position_historical_round_std,visit_exclusivity,market_consensus_score,position_scarcity_vs_historical,pff_rank,explosion_index,sack_projection_proxy,consensus_pct_within_position,scouts_grade_primary,scouts_grade_secondary,scouts_grade_proxy,analyst_disagreement_flag,analyst_herding_score,late_consensus_move,betting_implied_prob
,Jack Velling,TE,Michigan State,100.0,Jack Velling,Michigan State,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,36.0,28.0,3.0,359.0,10.0,,,,,,SKILL,0,,,,,,,,,22.0,1,0,0,1,1,1,,0,0,,-3.4,26.6,28.7,25.0,113,112,192,5.0,0.0,50.0,,,,4144.0,8.663127413127413,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,-1.0,0,,0.0,0,0,0,5,0.2475247524752475,0,0,0,0,4.105882352941176,1.7184123999990772,0,0.3129123468426013,-9.09437144246762,,,,0.2682926829268293,,26.82926829268293,26.82926829268293,0,,0,
,Dillon Wade,IOL,Auburn,100.0,Dillon Wade,Auburn,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,DEF,1,,316.0,5.02,28.5,,104.0,,,22.0,1,0,0,0,1,1,0.5007470552829316,3,1,99.5181306666712,11.6,28.3,17.4,15.0,229,228,437,5.0,0.0,50.0,,1.8641292791872963,1.8641292791872963,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,1,0,0,0,1,0,0,,,,,0,,0.0,0,0,0,3,0.0671140939597315,0,0,0,0,,,0,0.3119698397737983,,,0.0558728796336978,0.0,0.5443037974683544,,54.43037974683544,54.43037974683544,0,,0,
,Cian Slone,EDGE,NC State,100.0,Cian Slone,NC State,1.0,0.0,0.0,0.0,1.0,16.0,1.5,21.0,6.5,56.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,4.8,31.4,25.5,34.0,230,229,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,1,1,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.5,0,0,0,9,0.2013422818791946,0,0,0,0,,,1,0.4825636192271442,,,,,0.4625,,46.25,46.25,0,,0,
,Tony Grimes,CB,Purdue,100.0,Tony Grimes,Purdue,,,,,5.0,0.0,0.0,21.0,0.0,34.0,0.0,,,,,,,,1.0,2.0,0.0,2.0,2.0,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,1,1,1,,0,0,,-6.1,21.9,29.9,4.0,231,230,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.1565995525727069,0,0,0,0,4.191304347826087,1.959661858470061,0,0.3100848256361923,-12.273501994074577,,,,0.4683544303797469,,46.83544303797469,46.83544303797469,0,,0,
,Devonta Smith,CB,Notre Dame,92.3076923076923,DeVonta Smith,Notre Dame,,,,,3.0,0.0,0.0,18.0,1.0,20.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,24.4,40.0,16.3,47.0,232,231,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,14,1,"Bengals,Bills,Broncos,Browns,Chargers,Colts,Dolphins,Jaguars,Jets,Patriots,Ravens,Steelers,Texans,Titans",0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,1.0,0,0,0,7,0.1565995525727069,0,0,0,0,4.191304347826087,1.959661858470061,0,0.6522148916116871,-12.273501994074577,,,,0.4556962025316455,,45.56962025316456,45.56962025316456,0,,0,
,Jalen Walthall,WR,Incarnate Word,100.0,Jalen Walthall,Incarnate Word,,,,,,,,,,,,,,,,,,,70.0,69.0,8.0,847.0,12.1,4.0,30.0,0.0,50.0,12.5,SKILL,1,,191.0,,,,,,,20.0,1,0,1,1,0,1,0.0,1,0,,,,,,114,113,192,3.0,1.0,30.0,,-0.9311814963575012,-0.9311814963575012,,,,,,,,1,,,,,,0,0,,0,0,0,0,0,1,0,0,0,1,0,0,,,,-1.0,0,,0.0,1,1,0,7,0.3465346534653465,0,0,0,0,3.888324873096447,2.0498172482106414,0,0.3081998114985862,-23.153510187736227,,,,0.4591836734693877,,45.91836734693877,45.91836734693877,0,,0,
,Trevonte Sylvester,OT,Louisville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OL,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,12.4,31.6,19.8,53.0,36,35,62,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,8,1.1111111111111112,0,0,0,0,5.0,2.273030282830976,0,0.3072573044297832,-16.420433326518232,,,,0.4262295081967213,,42.62295081967213,42.62295081967213,0,,0,
,Seydou Traore,TE,Mississippi State,100.0,Seydou Traore,Mississippi State,,,,,0.0,0.0,0.0,3.0,0.0,3.0,0.0,,,,,,,,34.0,55.0,5.0,361.0,10.6,,,,,,SKILL,0,,,,,,,,,22.0,1,0,0,1,1,1,,0,0,,4.1,31.6,29.0,21.0,115,114,192,5.0,0.0,50.0,,,,5189.0,6.957024474850646,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,5,0.2475247524752475,0,0,0,0,4.105882352941176,1.7184123999990772,0,0.3063147973609802,-9.09437144246762,,,,0.2439024390243902,,24.390243902439025,24.390243902439025,0,,0,
,Devan Boykin,S,Indiana,100.0,Devan Boykin,Indiana,2.0,0.0,0.0,0.0,5.0,4.0,0.0,27.0,3.0,48.0,1.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,32.4,40.8,9.9,10.0,233,232,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,4,0.0894854586129753,0,0,0,0,4.557692307692308,1.8933678007611927,0,0.3053722902921771,-5.27476736280448,,,,0.4509803921568627,,45.09803921568627,45.09803921568627,0,,0,
,A.J. Pena,EDGE,Rhode Island,100.0,A.J. Pena,Rhode Island,,,,,0.0,0.0,0.0,1.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,,,,,234,233,437,5.0,0.0,50.0,,,,,,,,,,,1,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,9,0.2013422818791946,0,0,0,0,,,0,0.3044297832233741,,,,,0.4499999999999999,,44.99999999999999,44.99999999999999,0,,0,
,Nick Degennaro,WR,James Madison,92.85714285714286,Nick DeGennaro,James Madison,,,,,,,,,,,,,,,,,,,23.0,76.0,4.0,410.0,17.8,,,,,,SKILL,0,,,,,,,,,22.0,1,0,0,1,0,1,,0,0,,12.3,34.9,21.4,82.0,116,115,192,5.0,0.0,50.0,,,,6368.0,6.438442211055276,,,,,,2,,,,,,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.3465346534653465,0,0,0,0,3.888324873096447,2.0498172482106414,0,0.3034872761545711,-23.153510187736227,,,,0.4489795918367347,,44.89795918367348,44.89795918367348,0,,0,
,Cameron Dorner,WR,North Texas,100.0,Cameron Dorner,North Texas,,,,,,,,,,,,,,,,,,,49.0,77.0,6.0,820.0,16.7,1.0,2.0,0.0,2.0,2.0,SKILL,0,,,,,,,,,22.0,1,0,1,1,0,1,,0,0,,13.8,43.1,28.6,109.0,117,116,192,5.0,0.0,50.0,,,,7160.0,11.480446927374302,,,,,,2,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.3465346534653465,0,0,0,0,3.888324873096447,2.0498172482106414,0,0.3025447690857681,-23.153510187736227,,,,0.4387755102040817,,43.87755102040817,43.87755102040817,0,,0,
,Michael Wortham,WR,Montana,100.0,Michael Wortham,Montana,,,,,,,,,,,,4.0,3.0,0.75,0.0,1.0,50.0,12.5,77.0,76.0,10.0,1139.0,14.8,55.0,35.0,7.0,338.0,6.1,SKILL,0,,,,,,,,,22.0,1,1,1,1,0,1,,0,0,,,,,,118,117,192,5.0,0.0,50.0,,,,,,,,,,,1,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.3465346534653465,0,0,0,0,3.888324873096447,2.0498172482106414,0,0.3016022620169651,-23.153510187736227,,,,0.4285714285714286,,42.85714285714286,42.85714285714286,0,,0,
,Ricardo Hallman,CB,Wisconsin,100.0,Ricardo Hallman,Wisconsin,2.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.5,27.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,-4.4,17.4,20.9,1.0,235,234,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.1565995525727069,0,0,0,0,4.191304347826087,1.959661858470061,0,0.3006597549481621,-12.273501994074577,,,,0.4430379746835443,,44.30379746835443,44.30379746835443,0,,0,
,Jalen Catalon,S,Missouri,100.0,Jalen Catalon,Missouri,,,,,1.0,1.0,0.0,15.0,0.0,36.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,14.4,31.2,15.4,32.0,236,235,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,4,0.0894854586129753,0,0,0,0,4.557692307692308,1.8933678007611927,0,0.2997172478793591,-5.27476736280448,,,,0.4313725490196078,,43.13725490196079,43.13725490196079,0,,0,
,Tyreek Chappell,CB,Texas A&M,100.0,Tyreek Chappell,Texas A&M,,,,,4.0,0.0,0.0,23.0,3.0,34.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,20.7,38.0,16.4,18.0,237,236,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.1565995525727069,0,0,0,0,4.191304347826087,1.959661858470061,0,0.2987747408105561,-12.273501994074577,,,,0.430379746835443,,43.0379746835443,43.0379746835443,0,,0,
,Jalen Jones,CB,William & Mary,100.0,Jalen Jones,William & Mary,2.0,7.5,0.0,15.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,,,,,238,237,437,5.0,0.0,50.0,,,,,,,,,,,1,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.1565995525727069,0,0,0,0,4.191304347826087,1.959661858470061,0,0.2978322337417531,-12.273501994074577,,,,0.4177215189873418,,41.77215189873418,41.77215189873418,0,,0,
,Joshua Weru,EDGE,Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,239,238,437,,,,,,,,,,,,,,1,,,,,,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,9,0.2013422818791946,0,0,0,0,,,0,0.29688972667295,,,,,0.4375,,43.75,43.75,0,,0,
,Jaren Kump,IOL,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,22.2,39.7,17.5,60.0,240,239,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,3,0.0671140939597315,0,0,0,0,,,0,0.295947219604147,,,,,0.5316455696202531,,53.16455696202531,53.16455696202531,0,,0,
,James Neal,IOL,Iowa State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,9.9,28.1,19.5,62.0,241,240,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,3,0.0671140939597315,0,0,0,0,,,0,0.295004712535344,,,,,0.5189873417721519,,51.89873417721519,51.89873417721519,0,,0,
,Jayden Williams,OT,Mississippi,93.33333333333331,Jayven Williams,Mississippi State,1.0,4.0,0.0,4.0,1.0,1.0,0.0,10.0,1.0,18.0,0.0,,,,,,,,,,,,,,,,,,OL,0,,,,,,,,,,0,0,0,0,1,1,,0,0,,4.1,31.6,29.0,21.0,37,36,62,,,,,,,,,,,,,,1,,,,,,1,1,IND,0,0,0,0,1,0,0,0,0,0,0,0,,,,,0,,0.5,0,0,0,8,1.1111111111111112,0,0,0,0,5.0,2.273030282830976,1,0.4655984919886899,-16.420433326518232,,,,0.4098360655737705,,40.98360655737705,40.98360655737705,0,,0,
,Caden Fordham,LB,NC State,100.0,Caden Fordham,NC State,1.0,0.0,0.0,0.0,3.0,4.0,3.5,55.0,8.0,130.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,4.8,31.4,25.5,34.0,242,241,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,5,0.1118568232662192,0,0,0,0,4.166666666666667,1.8347152500215944,0,0.293119698397738,-6.086976429335179,,,,0.4464285714285714,,44.64285714285714,44.64285714285714,0,,0,
,Declan Williams,LB,Incarnate Word,100.0,Declan Williams,Incarnate Word,1.0,28.0,1.0,28.0,0.0,2.0,0.0,6.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,19.0,1,0,0,0,1,1,,0,0,,,,,,243,242,437,2.0,1.0,20.0,,,,,,,,,,,1,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,5,0.1118568232662192,0,0,0,0,4.166666666666667,1.8347152500215944,0,0.292177191328935,-6.086976429335179,,,,0.4285714285714286,,42.85714285714286,42.85714285714286,0,,0,
,Tyler Duzansky,LS,Penn State,100.0,Tyler Duzansky,Penn State,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,18.1,35.1,18.8,22.0,244,243,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,1,0.0223713646532438,0,0,0,0,6.25,0.5,0,0.291234684260132,-9.81495457622364,,,,0.6666666666666667,,66.66666666666667,66.66666666666667,0,,0,
,Nick Andersen,S,Wake Forest,100.0,Nick Andersen,Wake Forest,,,,,7.0,0.0,0.5,41.0,6.0,95.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,5.7,26.6,20.9,77.0,245,244,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,4,0.0894854586129753,0,0,0,0,4.557692307692308,1.8933678007611927,0,0.290292177191329,-5.27476736280448,,,,0.4117647058823529,,41.17647058823529,41.17647058823529,0,,0,
,Isaiah Nwokobia,S,SMU,100.0,Isaiah Nwokobia,SMU,2.0,21.5,0.0,43.0,7.0,0.0,0.0,41.0,2.0,80.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,13.4,34.2,19.5,61.0,246,245,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,4,0.0894854586129753,0,0,0,0,4.557692307692308,1.8933678007611927,0,0.2893496701225258,-5.27476736280448,,,,0.3921568627450981,,39.21568627450981,39.21568627450981,0,,0,
,TJ Quinn,S,Louisville,100.0,TJ Quinn,Louisville,2.0,0.0,0.0,0.0,4.0,1.0,3.0,39.0,6.5,87.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,12.4,31.6,19.8,53.0,247,246,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,1,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.5,0,0,0,4,0.0894854586129753,0,0,0,0,4.557692307692308,1.8933678007611927,0,0.4599434495758717,-5.27476736280448,,,,0.3725490196078431,,37.25490196078432,37.25490196078432,0,,0,
,Tamarion Crumpley,CB,UAB,100.0,Tamarion Crumpley,UAB,,,,,6.0,0.0,0.0,13.0,2.0,18.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,-15.8,25.5,39.8,84.0,248,247,437,5.0,0.0,50.0,,,,,,,,,,,2,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.1565995525727069,0,0,0,0,4.191304347826087,1.959661858470061,0,0.2874646559849198,-12.273501994074577,,,,0.4050632911392405,,40.50632911392405,40.50632911392405,0,,0,
,Joe Cooper,OT,Slippery Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OL,0,,,,,,,,,,0,0,0,0,0,0,,0,0,,,,,,38,37,62,,,,,,,,,,,,,,1,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,8,1.1111111111111112,0,0,0,0,5.0,2.273030282830976,0,0.2865221489161168,-16.420433326518232,,,,0.3934426229508196,,39.34426229508197,39.34426229508197,0,,0,
,Jarod Washington,CB,South Carolina State,100.0,Jarod Washington,South Carolina State,2.0,25.5,1.0,51.0,1.0,0.0,0.0,12.0,0.0,13.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,5.9,24.6,20.2,13.0,249,248,437,5.0,0.0,50.0,,,,,,,,,,,1,,,,,,2,1,"BUF,CAR",0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.5,0,0,0,7,0.1565995525727069,0,0,0,0,4.191304347826087,1.959661858470061,1,0.4571159283694627,-12.273501994074577,,,,0.3924050632911392,,39.24050632911392,39.24050632911392,0,,0,
,Trebor Pena,WR,Penn State,100.0,Trebor Pena,Penn State,,,,,,,,,,,,,,,,,,,44.0,43.0,1.0,452.0,10.3,11.0,16.0,0.0,69.0,6.3,SKILL,0,,,,,,,,,22.0,1,0,1,1,0,1,,0,0,,18.1,35.1,18.8,22.0,119,118,192,5.0,0.0,50.0,,,,4706.0,11.07097322566936,,,,,,3,,,,,,1,1,PHI,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.5,0,0,0,7,0.3465346534653465,0,0,0,0,3.888324873096447,2.0498172482106414,1,0.4561734213006597,-23.153510187736227,,,,0.4183673469387755,,41.83673469387755,41.83673469387755,0,,0,
,Drew Stevens,K,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,19.7,32.1,14.2,16.0,250,249,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,1,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.5,0,0,0,1,0.0223713646532438,0,0,0,0,5.384615384615385,1.12089707663561,1,0.4552309142318567,-4.915960401250876,,,,0.5,,50.0,50.0,0,,0,
,Gunner Maldonado,S,Kansas State,100.0,Gunner Maldonado,Kansas State,2.0,8.5,0.0,17.0,2.0,1.0,0.0,29.0,1.0,39.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,7.0,31.3,25.0,48.0,251,250,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,4,0.0894854586129753,0,0,0,0,4.557692307692308,1.8933678007611927,0,0.2827521206409047,-5.27476736280448,,,,0.3529411764705882,,35.29411764705882,35.29411764705882,0,,0,
,Bruno Onwuazor,OT,Virginia State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OL,0,,,,,,,,,,0,0,0,0,0,0,,0,0,,11.1,28.8,18.1,76.0,39,38,62,,,,,,,,,,,,,,1,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,8,1.1111111111111112,0,0,0,0,5.0,2.273030282830976,0,0.2818096135721017,-16.420433326518232,,,,0.3770491803278688,,37.704918032786885,37.704918032786885,0,,0,
,Tanner Arkin,TE,Illinois,100.0,Tanner Arkin,Illinois,,,,,,,,,,,,,,,,,,,11.0,28.0,2.0,91.0,8.3,,,,,,SKILL,0,,,,,,,,,22.0,1,0,0,1,0,1,,0,0,,12.9,33.3,21.7,23.0,120,119,192,5.0,0.0,50.0,,,,4861.0,1.872042789549476,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,5,0.2475247524752475,0,0,0,0,4.105882352941176,1.7184123999990772,0,0.2808671065032987,-9.09437144246762,,,,0.2195121951219512,,21.95121951219512,21.95121951219512,0,,0,
,Squirrel White,WR,Florida State,100.0,Squirrel White,Florida State,,,,,,,,,,,,,,,,,,,5.0,40.0,0.0,52.0,10.4,4.0,6.0,0.0,6.0,1.5,SKILL,0,,,,,,,,,22.0,1,0,1,1,0,1,,0,0,,7.2,29.3,21.2,45.0,121,120,192,5.0,0.0,50.0,,,,5667.0,1.0234692076936651,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.3465346534653465,0,0,0,0,3.888324873096447,2.0498172482106414,0,0.2799245994344957,-23.153510187736227,,,,0.4081632653061224,,40.81632653061224,40.81632653061224,0,,0,
,Giovanni El-Hadi,IOL,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,12.4,30.9,17.0,24.0,252,251,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,3,0.0671140939597315,0,0,0,0,,,0,0.2789820923656927,,,,,0.5063291139240507,,50.63291139240506,50.63291139240506,0,,0,
,Sieh Bangura,RB,Ohio,100.0,Sieh Bangura,Ohio,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,13.0,11.0,0.0,77.0,5.9,221.0,49.0,14.0,1243.0,5.6,SKILL,0,,,,,,,,,22.0,1,0,1,1,1,1,,0,0,,-4.0,23.2,25.2,88.0,122,121,192,5.0,0.0,50.0,,,,5360.0,24.62686567164179,,,,,,2,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,2,0.099009900990099,0,0,0,0,4.434426229508197,1.7860233537478658,0,0.2780395852968897,-10.41694871413028,,,,0.42,,42.00000000000001,42.00000000000001,0,,0,
,Connor Tollison,IOL,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,14.4,31.2,15.4,32.0,253,252,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,3,0.0671140939597315,0,0,0,0,,,0,0.2770970782280867,,,,,0.4936708860759493,,49.36708860759494,49.36708860759494,0,,0,
,West Weeks,LB,LSU,100.0,West Weeks,LSU,,,,,1.0,1.0,2.5,32.0,8.0,76.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,10.3,25.8,16.1,12.0,254,253,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,5,0.1118568232662192,0,0,0,0,4.166666666666667,1.8347152500215944,0,0.2761545711592837,-6.086976429335179,,,,0.4107142857142857,,41.07142857142857,41.07142857142857,0,,0,
,Nick Dawkins,IOL,Penn State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,0,0,,0,0,,18.1,35.1,18.8,22.0,255,254,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,1,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.5,0,0,0,3,0.0671140939597315,0,0,0,0,,,1,0.4467483506126296,,,,,0.4810126582278481,,48.10126582278481,48.10126582278481,0,,0,
,Keelan Marion,WR,Miami (FL),100.0,Keelan Marion,Miami,,,,,,,,,,,,,,,,,,,41.0,61.0,1.0,557.0,13.6,3.0,22.0,0.0,29.0,9.7,SKILL,0,,,,,,,,,22.0,1,0,1,1,0,1,,0,0,,20.7,34.2,14.3,7.0,123,122,192,5.0,0.0,50.0,,,,6479.0,9.04460564901991,,,,,,3,,,,,,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,7,0.3465346534653465,0,0,0,0,3.888324873096447,2.0498172482106414,0,0.2742695570216776,-23.153510187736227,,,,0.3979591836734694,,39.795918367346935,39.795918367346935,0,,0,
,Khordae Sydnor,EDGE,Vanderbilt,100.0,Khordae Sydnor,Vanderbilt,,,,,3.0,8.0,3.5,10.0,8.5,29.0,0.0,,,,,,,,,,,,,,,,,,DEF,0,,,,,,,,,22.0,1,0,0,0,1,1,,0,0,,20.3,39.9,21.4,28.0,256,255,437,5.0,0.0,50.0,,,,,,,,,,,3,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0.0,0,0,0,9,0.2013422818791946,0,0,0,0,,,0,0.2733270499528746,,,,,0.425,,42.50000000000001,42.50000000000001,0,,0,
